GEOID,median_hh_income,total_n_hh,hh_under_0.5_pov,hh_between_0.5_0.74_pov,hh_between_0.75_0.99_pov,hh_between_1.00_to_1.24_pov,hh_between_1.25_to_1.49_pov,hh_between_1.50_to_1.74_pov,hh_between_1.75_to_1.84_pov,hh_between_1.85_to_1.99_pov,hh_between_2.00_to_2.99_pov,hh_between_3.00_to_3.99_pov,hh_between_4.00_to_4.99_pov,hh_between_5.00_and_over_pov,year,pov_share_under_1_00
17031061000,121332,325,17,0,0,0,0,0,0,0,17,7,0,284,2024,0.052307692307692305
17031061100,117330,248,8,0,0,0,0,11,0,0,17,0,39,173,2024,0.032258065
17031061200,122857,278,0,0,0,0,0,0,0,0,20,13,62,183,2024,0
17031061500,128958,263,4,21,0,0,0,0,0,12,11,25,25,165,2024,0.095057034
17031061800,85139,92,0,0,0,0,0,0,0,0,0,9,9,74,2024,0
17031061901,73769,392,76,38,0,0,0,0,0,0,34,59,18,167,2024,0.29081632653061223
17031061902,95705,726,62,0,18,19,0,0,0,0,0,116,33,478,2024,0.11019283746556474
17031062000,121375,528,29,0,0,0,0,0,0,0,0,22,36,441,2024,0.054924242424242424
17031062100,103462,465,0,0,25,0,0,0,0,0,0,87,0,353,2024,0.053763440860215055
17031062200,197159,604,10,0,0,0,0,0,0,0,16,0,28,550,2024,0.016556291390728478
17031062300,250001,347,0,8,0,0,0,0,0,0,0,21,6,312,2024,0.023054755043227664
17031062400,152361,317,0,0,0,0,0,16,0,0,0,0,0,301,2024,0
17031062500,203333,300,0,14,0,7,0,0,0,0,5,18,18,238,2024,0.046666667
17031062600,210536,558,12,0,0,0,0,16,0,0,25,28,36,441,2024,0.021505376344086023
17031062700,146979,547,0,0,0,0,0,0,28,0,0,14,49,456,2024,0
17031062800,190139,792,9,0,0,0,14,0,0,0,0,40,26,703,2024,0.011363636363636364
17031062900,169906,623,0,0,14,0,0,0,0,0,0,33,16,560,2024,0.02247191
17031063000,102040,481,0,0,14,0,0,0,0,0,15,16,35,401,2024,0.029106029106029108
17031063100,94948,240,0,0,7,0,0,0,0,12,0,0,0,221,2024,0.029166666666666667
17031063200,79782,1047,0,0,0,0,0,0,0,0,29,112,69,837,2024,0
17031063301,66901,303,31,9,8,0,29,9,0,0,0,12,57,148,2024,0.15841584158415842
17031063302,98219,703,0,0,22,17,0,0,0,0,12,89,17,546,2024,0.031294452347083924
17031063303,107639,236,15,0,0,0,0,0,0,0,9,12,9,191,2024,0.063559322
17031063400,86979,313,0,0,0,0,0,0,0,0,56,7,0,250,2024,0
17031070101,83614,655,25,0,62,0,0,0,0,28,0,57,79,404,2024,0.13282442748091602
17031070102,110577,515,0,0,0,0,0,0,0,0,0,0,38,477,2024,0
17031070103,73581,83,0,0,0,0,0,0,0,0,6,0,0,77,2024,0
17031070200,109000,580,47,0,0,0,0,0,0,0,0,5,65,463,2024,0.081034483
17031070300,156898,606,49,0,0,0,0,8,0,0,7,61,0,481,2024,0.080858086
17031070400,192955,588,0,0,0,0,0,10,0,0,8,38,11,521,2024,0
17031070500,207076,575,0,0,47,0,0,0,0,0,0,13,32,483,2024,0.08173913
17031070600,249531,802,0,0,0,10,13,0,0,0,17,4,61,697,2024,0
17031070700,143955,948,16,13,0,14,0,0,0,0,42,40,30,793,2024,0.030590717
17031071000,179438,419,0,0,0,0,0,0,0,0,29,0,0,390,2024,0
17031071100,204609,369,0,0,0,0,0,0,0,0,0,30,0,339,2024,0
17031071200,131383,447,0,0,0,13,0,11,0,0,10,0,73,340,2024,0
17031071300,129486,788,0,18,17,0,22,0,0,0,37,64,96,534,2024,0.044416243654822336
17031071400,113581,765,99,0,0,18,0,0,0,0,45,16,22,565,2024,0.12941176470588237
17031071500,119024,778,11,0,0,0,0,0,0,0,57,38,156,516,2024,0.014138817480719794
17031071600,204375,396,0,0,0,0,0,0,0,0,29,7,19,341,2024,0
17031071700,202500,368,12,7,0,0,0,0,21,0,9,6,0,313,2024,0.051630434782608696
17031071800,241228,738,0,0,12,0,5,12,0,0,12,8,43,646,2024,0.016260162601626018
17031080100,105000,1234,35,26,0,0,0,0,0,54,106,0,0,1013,2024,0.049432739
17031080201,120409,622,0,0,0,0,0,0,0,0,74,2,0,546,2024,0
17031080202,106071,606,0,0,0,0,0,0,0,0,0,13,0,593,2024,0
17031080300,151830,953,15,38,0,0,0,0,0,0,19,182,0,699,2024,0.055613850996852045
17031080400,68270,1270,131,108,28,0,0,28,242,0,108,0,0,625,2024,0.21023622047244095
17031081000,79465,773,0,0,0,0,59,34,0,0,0,0,64,616,2024,0
17031081100,79561,339,25,0,20,0,9,19,0,0,30,17,20,199,2024,0.13274336283185842
17031081201,122659,671,3,0,0,0,31,0,0,0,10,53,32,542,2024,0.004470939
17031081202,154569,790,0,0,0,0,0,0,0,0,26,11,43,710,2024,0
17031081300,108625,1298,0,20,0,0,0,0,32,0,53,43,80,1070,2024,0.015408320493066256
17031081401,83292,401,0,0,0,10,0,0,0,0,38,47,13,293,2024,0
17031081402,170333,1578,0,0,0,14,33,0,0,0,31,41,15,1444,2024,0
17031081403,110327,2103,66,0,51,0,269,0,0,0,260,0,127,1330,2024,0.055634807
17031081500,134320,782,70,21,0,0,0,0,0,0,0,0,75,616,2024,0.11636828644501279
17031081600,145500,487,0,0,0,0,0,0,0,0,16,31,19,421,2024,0
17031081700,142821,592,22,0,26,0,0,0,23,0,0,112,25,384,2024,0.081081081
17031081800,147354,2493,149,0,0,0,214,0,0,0,24,60,100,1946,2024,0.059767349
17031081900,225694,204,9,9,0,14,0,0,0,0,0,14,0,158,2024,0.088235294
17031090100,140194,942,40,11,26,11,0,34,0,0,12,54,171,583,2024,0.081740977
17031090200,127384,1520,71,0,0,15,0,62,0,0,89,173,138,972,2024,0.046710526
17031090300,116438,366,0,10,0,25,0,0,0,0,7,67,67,190,2024,0.027322404
17031100100,114536,1705,76,64,24,0,69,99,0,38,118,283,139,795,2024,0.096187683
17031100200,94167,1912,21,0,0,51,26,24,0,98,378,266,218,830,2024,0.010983263598326359
17031100300,95441,1564,11,73,0,49,0,58,50,0,236,113,162,812,2024,0.05370844
17031100400,142123,961,0,0,0,9,34,0,0,0,106,62,104,646,2024,0
17031100500,128688,1543,0,0,12,0,38,38,0,0,60,122,232,1041,2024,0.007777058
17031100600,78689,1203,38,0,56,2,58,21,3,58,250,144,210,363,2024,0.078137988
17031100700,134767,1360,0,77,0,46,61,48,0,17,73,149,150,739,2024,0.056617647
17031110100,97743,1359,0,50,16,0,0,0,16,0,303,144,71,759,2024,0.048565121
17031110200,76563,750,28,12,0,53,9,0,144,21,34,17,130,302,2024,0.053333333
17031110300,119750,1391,12,0,0,50,0,80,25,38,185,127,175,699,2024,0.008626887
17031110400,92315,1227,0,3,13,19,12,92,0,8,143,178,136,623,2024,0.013039934800325998
17031110501,105568,1370,15,0,12,19,72,0,0,55,117,133,222,725,2024,0.019708029
17031110502,71992,817,28,14,12,0,38,18,51,0,117,43,117,379,2024,0.066095471
17031120100,163007,1271,11,19,0,30,19,25,9,42,51,102,170,793,2024,0.023603461841070025
17031120200,141458,1252,19,18,15,0,25,5,10,38,95,47,87,893,2024,0.041533546
17031120300,139338,1831,0,79,0,46,36,25,0,43,137,129,141,1195,2024,0.043145822
17031120400,108145,966,48,0,0,36,12,44,0,16,111,137,48,514,2024,0.049689440993788817
17031130100,34565,1086,18,53,122,15,23,146,23,0,22,139,127,398,2024,0.17771639042357273
17031130200,120625,290,6,20,0,9,0,10,0,5,6,62,37,135,2024,0.089655172
17031130300,67833,1250,25,80,9,62,74,82,0,36,368,121,76,317,2024,0.0912
17031140100,78686,874,15,0,29,59,118,90,40,8,104,125,23,263,2024,0.050343249
17031140200,75067,1011,14,40,40,75,61,72,0,2,142,117,147,301,2024,0.09297725
17031140301,75616,552,10,49,72,46,27,5,0,7,89,58,136,53,2024,0.23731884057971014
17031140302,97574,746,16,0,21,16,22,10,0,13,38,155,114,341,2024,0.049597855227882036
17031140400,110306,1517,68,0,81,19,53,17,114,0,52,202,146,765,2024,0.098220171
17031140500,73889,932,0,6,0,82,72,62,0,3,132,117,148,310,2024,0.006437768
17031140601,85375,575,31,0,13,50,12,14,15,3,100,60,62,215,2024,0.076521739
17031140602,62033,920,90,17,91,117,14,59,0,0,137,137,96,162,2024,0.21521739130434783
17031140701,97500,487,14,39,26,19,7,12,0,11,111,33,67,148,2024,0.162217659
17031140702,76392,1381,0,0,7,46,129,5,58,34,413,50,51,588,2024,0.005068791
17031140800,108958,1208,21,0,51,0,0,0,16,35,155,84,153,693,2024,0.059602649006622516
17031150200,105145,1784,49,0,13,57,85,127,0,96,86,166,173,932,2024,0.034753363228699555
17031150300,89097,1788,33,0,16,48,14,149,13,0,291,344,238,642,2024,0.027404921700223715
17031150401,86563,1280,188,23,10,55,26,10,19,3,175,162,83,526,2024,0.17265625
17031150402,103939,974,31,0,34,58,54,9,26,38,137,35,165,387,2024,0.066735113
17031150501,126471,1154,10,11,0,0,78,7,0,18,119,151,175,585,2024,0.018197573656845753
17031150502,79659,1125,0,0,62,35,68,61,88,0,213,124,45,429,2024,0.055111111
17031150600,102399,1159,68,0,32,0,31,9,28,8,107,182,134,560,2024,0.086281277
17031150700,132361,921,8,0,32,0,36,86,8,42,68,120,150,371,2024,0.043431053
17031150800,92443,1116,17,49,14,9,28,59,58,61,81,89,221,430,2024,0.071684588
17031151001,94435,629,46,0,18,22,0,43,28,0,78,112,117,165,2024,0.10174880763116058
17031151002,75875,977,32,24,81,11,22,50,0,10,169,323,75,180,2024,0.14022517911975435
17031151100,62717,1326,77,52,57,43,54,42,0,12,414,113,160,302,2024,0.14027149321266968
17031151200,69776,925,7,30,34,0,9,22,31,124,323,86,110,149,2024,0.076756757
17031160100,111250,663,19,18,0,70,60,8,0,0,63,65,87,273,2024,0.055806938
17031160200,132599,853,45,0,0,0,16,0,0,0,25,40,93,634,2024,0.052754982
17031160300,68887,824,61,19,9,19,9,0,35,9,42,90,128,403,2024,0.10800970873786407
17031160400,81375,1362,0,110,53,51,84,0,7,38,76,383,76,484,2024,0.1196769456681351
17031160501,80179,786,0,38,35,134,0,16,14,13,117,138,46,235,2024,0.092875318
17031160502,114719,1182,52,0,9,117,41,0,9,0,113,218,67,556,2024,0.051607445008460234
17031160601,75536,685,0,0,0,0,77,0,0,0,132,81,78,317,2024,0
17031160602,99531,861,8,24,77,0,22,22,0,41,120,68,123,356,2024,0.12659698025551683
17031160700,93750,1218,7,18,61,0,17,0,24,153,259,81,128,470,2024,0.070607553
17031160800,87676,1125,7,0,0,14,205,0,42,104,133,95,111,414,2024,0.006222222
17031160900,109598,602,8,8,12,0,55,7,0,0,93,88,14,317,2024,0.046511627906976744
17031161000,109524,490,18,0,0,0,2,0,20,7,27,90,16,310,2024,0.036734693877551024
17031161100,149722,642,0,0,34,5,0,0,0,7,28,77,56,435,2024,0.052959502
17031161200,80132,754,44,113,44,0,4,7,0,2,99,168,58,215,2024,0.266578249
17031161300,59353,816,36,27,73,16,10,0,0,67,154,100,54,279,2024,0.16666666666666666
17031170100,51944,558,10,10,67,23,9,0,0,8,73,95,82,181,2024,0.15591397849462366
17031170200,110602,830,0,0,13,12,13,133,5,9,30,229,96,290,2024,0.015662651
17031170300,82203,1268,6,28,0,6,35,23,0,49,191,351,173,406,2024,0.026813880126182965
17031170400,110800,1143,0,15,36,47,0,38,0,0,232,233,62,480,2024,0.044619423
17031170500,85250,1274,35,0,0,76,0,8,0,10,200,294,95,556,2024,0.027472527472527472
17031170600,81004,681,25,32,35,15,4,6,2,32,98,127,78,227,2024,0.13509544787077826
17031170700,90611,862,6,9,0,29,28,60,5,32,200,177,175,141,2024,0.017401392
17031170800,80446,1024,31,13,33,0,13,24,0,11,184,219,103,393,2024,0.075195313
17031170900,64202,434,24,0,59,3,23,40,0,18,15,72,28,152,2024,0.1912442396313364
17031171000,86597,1677,4,115,0,34,0,79,36,0,257,278,183,691,2024,0.070960048
17031171100,95781,1032,0,52,54,6,27,9,11,0,223,218,133,299,2024,0.10271317829457365
17031180100,86632,1616,26,165,91,18,0,39,36,0,260,282,109,590,2024,0.1745049504950495
17031190100,56713,548,7,21,0,23,61,53,0,13,119,84,22,145,2024,0.051094890510948905
17031190200,80380,1115,10,0,75,51,105,59,0,17,236,203,129,230,2024,0.076233184
17031190300,78750,1357,76,72,0,47,60,25,0,60,282,238,128,369,2024,0.10906411201179071
17031190401,115000,954,65,0,88,16,29,0,39,22,109,225,180,181,2024,0.16037735849056603
17031190402,63140,999,9,26,4,38,34,61,0,36,371,183,66,171,2024,0.039039039
17031190601,77316,729,64,0,0,44,42,51,24,34,197,80,65,128,2024,0.087791495
17031190602,82232,1199,122,29,29,42,58,123,4,17,166,224,133,252,2024,0.1501251042535446
17031190701,68810,644,0,33,0,7,58,10,12,18,177,164,91,74,2024,0.051242236
17031190702,62813,1133,123,39,50,0,68,43,15,100,267,167,195,66,2024,0.18711385701676964
17031190800,52880,1300,0,139,13,108,165,71,45,68,166,111,325,89,2024,0.11692307692307692
17031190900,77778,391,7,0,0,22,11,89,27,0,38,14,127,56,2024,0.017902813299232736
17031191000,58182,492,11,6,31,58,18,61,25,0,144,42,53,43,2024,0.097560976
17031191100,51958,1676,49,106,131,120,69,25,0,25,553,370,123,105,2024,0.17064439140811455
17031191200,51449,791,40,68,115,0,91,0,40,36,221,135,5,40,2024,0.28192161820480405
17031191301,69783,1179,39,5,33,31,145,38,55,0,310,270,164,89,2024,0.065309584
17031191302,62146,867,73,7,0,97,94,114,0,20,265,115,33,49,2024,0.092272203
17031200100,81131,874,51,21,55,0,76,0,0,0,182,169,53,267,2024,0.14530892448512586
17031200200,69335,1161,68,43,0,159,22,10,29,28,248,267,82,205,2024,0.095607235
17031200300,48977,412,0,29,49,0,21,13,11,13,73,67,72,64,2024,0.18932038834951456
17031200401,69046,744,37,31,18,55,80,17,0,62,62,105,105,172,2024,0.11559139784946236
17031200402,80784,1015,7,0,16,33,98,195,0,49,206,206,87,118,2024,0.022660098522167486
17031210100,115018,1052,0,49,0,0,0,76,0,13,107,106,65,636,2024,0.046577947
17031210400,71183,662,59,72,21,0,0,0,20,69,127,137,11,146,2024,0.229607251
17031210501,76379,522,26,19,112,16,12,0,0,0,41,43,41,212,2024,0.3007662835249042
17031210502,78881,845,68,67,72,15,18,11,0,20,188,128,48,210,2024,0.24497041420118343
17031210601,84271,652,15,25,0,0,65,39,0,43,77,61,0,327,2024,0.061349693
17031210602,87571,849,66,52,11,0,30,98,0,42,49,87,67,347,2024,0.1519434628975265
17031210700,89196,735,0,0,3,0,0,160,0,59,31,48,130,304,2024,0.004081633
17031210800,104701,211,0,0,0,0,9,0,0,0,10,52,2,138,2024,0
17031210900,101288,736,47,14,0,67,10,0,0,0,69,41,77,411,2024,0.082880435
17031220300,101875,340,0,0,14,5,0,0,9,0,14,41,15,242,2024,0.041176470588235294
17031220400,126273,569,0,28,0,35,10,0,0,6,49,53,33,355,2024,0.049209139
17031220500,102552,482,16,0,0,9,54,0,0,3,5,48,104,243,2024,0.033195021
17031220601,134000,359,0,0,0,6,6,0,0,44,0,34,36,233,2024,0
17031220602,77650,714,36,0,0,0,0,0,0,0,61,40,53,524,2024,0.050420168
17031220701,77904,573,0,0,26,0,0,32,0,14,123,112,55,211,2024,0.045375218
17031220702,84167,920,19,18,13,52,107,35,0,16,121,98,109,332,2024,0.054347826
17031220901,96458,652,0,35,14,73,72,0,24,0,48,87,85,214,2024,0.075153374
17031220902,82104,686,11,0,82,69,16,24,0,0,140,110,85,149,2024,0.13556851311953352
17031221000,91914,420,19,0,0,35,40,32,12,0,29,77,40,136,2024,0.045238095
17031221100,104342,549,25,51,41,0,0,0,23,0,8,101,118,182,2024,0.21311475409836064
17031221200,127795,778,133,0,0,9,0,0,0,1,16,32,109,478,2024,0.17095115681233933
17031221300,89158,408,0,30,0,9,0,0,0,0,29,10,30,300,2024,0.073529412
17031221400,100565,541,60,0,0,10,0,20,0,13,60,31,22,325,2024,0.11090573012939002
17031221500,92193,617,0,0,21,0,0,60,48,19,29,45,66,329,2024,0.034035656
17031221600,145625,696,19,3,0,9,9,0,0,0,12,57,36,551,2024,0.031609195402298854
17031222200,176711,383,0,0,0,0,0,0,0,0,7,0,12,364,2024,0
17031222500,159468,275,6,0,4,7,0,6,0,0,0,9,20,223,2024,0.036363636
17031222600,97632,321,14,0,0,9,10,37,0,0,48,13,31,159,2024,0.043613707
17031222700,88158,403,3,53,15,42,0,0,14,7,53,45,24,147,2024,0.1761786600496278
17031222800,73403,254,14,11,0,0,23,3,0,0,77,12,0,114,2024,0.098425197
17031222900,92386,294,17,8,0,0,4,0,0,3,125,16,0,121,2024,0.085034014
17031230100,84453,323,58,13,21,0,0,24,0,0,23,33,4,147,2024,0.2848297213622291
17031230200,96471,441,32,0,12,0,10,12,0,0,125,90,34,126,2024,0.099773243
17031230300,68229,210,0,15,36,0,0,27,26,6,37,20,7,36,2024,0.24285714285714285
17031230400,104050,433,20,0,29,34,38,0,24,28,23,77,22,138,2024,0.11316397228637413
17031230500,48371,810,57,32,78,60,112,28,0,0,100,104,91,148,2024,0.20617283950617285
17031230600,59351,1747,186,67,60,193,91,40,0,104,489,159,220,138,2024,0.17916428162564396
17031230700,36820,1226,141,181,194,54,0,0,19,128,135,190,19,165,2024,0.42088091353996737
17031230800,65648,217,20,0,0,0,32,28,0,27,12,37,12,49,2024,0.092165899
17031230900,71224,1005,128,33,104,0,0,26,81,0,244,86,67,236,2024,0.263681592
17031231100,60859,265,13,15,0,0,15,28,43,16,28,8,38,61,2024,0.10566037735849057
17031231200,40122,1586,115,192,382,131,0,55,18,36,204,351,34,68,2024,0.4344262295081967
17031231500,30637,1340,138,35,97,159,124,0,0,0,223,305,82,177,2024,0.20149253731343283
17031240200,168862,318,6,0,0,0,0,2,0,0,56,25,13,216,2024,0.018867924528301886
17031240300,171528,295,0,7,0,0,0,0,0,0,6,16,21,245,2024,0.023728813559322035
17031240500,184580,446,0,0,0,0,0,0,0,0,10,24,12,400,2024,0
17031240600,170625,318,7,13,0,0,0,0,0,0,9,41,0,248,2024,0.062893082
17031240700,95921,306,0,24,0,0,0,0,0,12,65,10,0,195,2024,0.078431373
17031240800,79643,332,0,21,0,19,41,0,0,0,12,29,18,192,2024,0.063253012
17031240900,100854,248,0,0,0,0,0,12,4,17,68,0,26,121,2024,0
17031241000,98304,305,28,10,14,9,26,13,0,0,25,17,29,134,2024,0.17049180327868851
17031241100,101016,520,10,0,53,19,19,31,0,13,20,8,27,320,2024,0.12115384615384615
17031241200,151891,365,0,0,0,0,0,12,0,0,0,7,0,346,2024,0
17031241300,173929,357,24,6,7,0,0,0,0,0,4,14,0,302,2024,0.10364145658263306
17031241400,186537,1038,0,0,0,0,0,61,0,0,19,55,22,881,2024,0
17031241500,190000,547,12,0,0,0,0,0,0,15,12,34,0,474,2024,0.021937842778793418
17031241600,117027,666,34,0,0,46,0,26,0,0,16,10,69,465,2024,0.051051051
17031242000,137333,824,0,0,50,0,0,0,37,0,90,13,128,506,2024,0.060679612
17031242100,219385,770,0,29,0,0,49,0,0,0,91,7,0,594,2024,0.037662338
17031242200,162976,832,0,0,10,0,0,0,0,0,0,19,158,645,2024,0.012019231
17031242300,116094,663,60,23,8,0,0,0,0,9,26,87,58,392,2024,0.13725490196078433
17031242400,110795,490,0,7,0,0,0,0,20,0,32,32,6,393,2024,0.014285714285714285
17031242500,97438,451,0,0,17,14,0,0,0,0,59,67,52,242,2024,0.037694013303769404
17031242600,96607,1311,75,0,0,99,0,0,30,18,26,217,286,560,2024,0.057208237986270026
17031242700,82351,408,27,0,49,22,16,36,0,24,54,24,12,144,2024,0.18627450980392157
17031242800,180750,363,0,0,0,0,0,20,0,0,25,8,7,303,2024,0
17031242900,141645,515,0,0,0,0,7,0,0,0,60,21,76,351,2024,0
17031243000,149280,575,0,9,0,13,0,0,0,0,20,197,24,312,2024,0.015652174
17031243100,125000,409,0,0,0,8,11,15,0,8,8,0,21,338,2024,0
17031243200,123750,528,13,5,11,0,0,66,0,0,6,42,14,371,2024,0.054924242424242424
17031243300,128000,416,0,0,0,0,20,14,0,0,0,0,22,360,2024,0
17031243400,125278,711,79,0,0,0,58,13,0,0,63,78,0,420,2024,0.1111111111111111
17031243500,157283,656,24,0,0,0,0,63,16,0,0,36,0,517,2024,0.036585365853658534
17031250200,45956,547,37,30,41,84,9,16,0,10,158,68,77,17,2024,0.19744058500914077
17031250300,60573,1112,25,102,54,86,50,113,44,48,206,160,74,150,2024,0.16276978417266186
17031250400,47723,1534,78,0,166,120,117,117,12,130,401,94,94,205,2024,0.1590612777053455
17031250500,102237,1968,43,13,75,10,0,46,17,64,345,175,309,871,2024,0.066565041
17031250600,-666666666,877,13,69,66,79,37,46,15,0,135,49,85,283,2024,0.16875712656784492
17031250700,50858,1571,338,0,95,147,40,20,0,162,324,100,164,181,2024,0.27562062380649266
17031250800,77414,619,115,7,0,0,44,0,0,0,137,176,53,87,2024,0.19709208400646203
17031251000,40625,209,0,18,41,0,4,0,9,23,34,66,14,0,2024,0.2822966507177033
17031251100,43370,1142,171,87,35,19,105,72,23,63,86,149,75,257,2024,0.2565674255691769
17031251200,60064,870,58,0,50,84,0,104,0,0,259,68,127,120,2024,0.12413793103448276
17031251300,43138,1081,62,67,68,0,87,54,0,139,277,80,75,172,2024,0.1822386679000925
17031251400,24160,553,114,0,0,66,10,0,0,4,49,122,70,118,2024,0.20614828209764918
17031251500,54938,961,212,28,68,25,0,0,12,37,201,95,174,109,2024,0.32049947970863685
17031251600,46869,623,113,0,0,97,48,54,0,46,20,167,24,54,2024,0.18138041733547353
17031251700,55750,354,57,0,21,0,47,21,0,25,68,0,61,54,2024,0.22033898305084745
17031251800,34220,1115,88,184,45,88,60,56,75,63,263,141,23,29,2024,0.284304933
17031251900,42677,1223,52,65,168,66,86,153,111,91,211,7,47,166,2024,0.2330335241210139
17031252000,36645,1177,50,60,53,165,0,69,36,221,152,154,135,82,2024,0.13848768054375532
17031252101,51250,459,0,6,0,8,15,130,8,24,101,95,23,49,2024,0.013071895424836602
17031252102,52049,1348,107,59,57,203,87,117,15,0,304,176,43,180,2024,0.16543026706231453
17031252201,49100,766,140,21,32,0,30,46,0,12,195,65,40,185,2024,0.2519582245430809
17031252202,46875,1151,204,43,73,66,57,68,73,111,139,148,107,62,2024,0.27801911381407474
17031260100,15817,135,0,15,0,25,0,0,25,17,12,25,7,9,2024,0.1111111111111111
17031260200,49250,285,0,0,21,0,53,24,17,20,69,17,20,44,2024,0.073684211
17031260300,-666666666,315,89,0,17,0,0,114,0,0,25,26,0,44,2024,0.33650793650793653
17031260400,-666666666,342,148,10,18,0,14,0,0,0,107,24,21,0,2024,0.5146198830409356
17031260500,54417,441,66,20,47,64,26,0,0,11,90,56,0,61,2024,0.30158730158730157
17031260600,50368,436,69,22,0,7,116,0,0,0,165,0,5,52,2024,0.20871559633027523
17031260700,67986,319,21,0,66,24,0,0,10,16,20,64,25,73,2024,0.2727272727272727
17031260800,35462,370,20,23,8,45,76,38,19,37,60,0,17,27,2024,0.13783783783783785
17031260900,23495,290,58,63,11,49,0,25,0,0,0,60,24,0,2024,0.45517241379310347
17031261000,47708,452,25,49,12,8,27,0,0,125,64,57,25,60,2024,0.1902654867256637
17031270500,24181,349,75,0,50,20,63,0,0,0,76,0,30,35,2024,0.35816618911174786
17031271200,32905,238,20,0,16,20,76,0,0,18,71,0,17,0,2024,0.15126050420168066
17031271300,45488,259,83,0,0,8,13,19,33,0,46,29,0,28,2024,0.3204633204633205
17031271400,41591,347,13,49,0,10,73,0,32,0,25,41,7,97,2024,0.1786743515850144
17031271500,52390,319,37,5,12,0,27,57,8,15,55,9,41,53,2024,0.16927899686520376
17031271800,90331,217,18,0,0,0,0,74,0,0,61,34,6,24,2024,0.082949309
17031280100,146383,984,0,0,0,0,0,0,0,0,22,33,35,894,2024,0
17031280400,40699,309,23,29,20,32,84,0,0,0,20,57,0,44,2024,0.23300970873786409
17031280800,30231,203,0,40,9,10,10,39,9,0,51,13,13,9,2024,0.2413793103448276
17031280900,46471,357,25,36,4,38,11,0,34,0,13,36,27,133,2024,0.18207282913165265
17031281900,121838,1216,77,0,12,0,0,0,96,0,75,0,22,934,2024,0.073190789
17031282700,103942,478,0,0,22,0,0,10,9,0,91,41,19,286,2024,0.046025105
17031282800,110313,306,0,0,0,0,56,0,0,34,66,6,17,127,2024,0
17031283100,-666666666,560,52,0,28,0,191,4,0,0,36,17,63,169,2024,0.14285714285714285
17031283200,66404,399,0,0,9,0,31,28,0,19,52,85,22,153,2024,0.022556390977443608
17031283800,85972,772,24,54,84,35,0,0,8,0,122,130,22,293,2024,0.20984455958549222
17031290900,57753,1050,57,62,71,69,152,49,0,0,349,191,29,21,2024,0.18095238095238095
17031291200,-666666666,438,135,10,40,37,20,38,0,0,20,61,0,77,2024,0.4223744292237443
17031291600,118906,453,26,0,11,0,12,0,41,0,246,0,23,94,2024,0.081677704
