school_name,school_id,year,x_enrollment,n_black,n_white,n_hispanic,n_low_income,county_enrollment,county_n_black,county_n_white,county_n_hispanic,county_n_low_income,pct_black_school,pct_white_school,pct_hispanic_school,pct_low_income_school,pct_black_county,pct_white_county,pct_hispanic_county,pct_low_income_county,seg_black,seg_white,seg_hispanic,seg_low_income,rr_black,rr_white,rr_hispanic,rr_low_income
Proviso Math and Science Academy,06-016-2090-17-0003,2024,914.0,189,48,639,183,210612.0,52648,51800,86482,117471,0.20678336980306344,0.0525164113785558,0.6991247264770241,0.20021881838074398,0.24997625966231743,0.24594989839135473,0.4106223766926861,0.5577602415816763,0.043192889859253986,0.19343348701279894,0.288502349784338,0.3575414232009323,0.8272120323841893,0.21352483461892652,1.702597730080005,0.35896932670025156
Proviso Math and Science Academy,06-016-2090-17-0003,2025,918.0,187,81,612,491,208640.0,50846,49298,86055,116033,0.2037037037037037,0.08823529411764706,0.6666666666666666,0.5348583877995643,0.24370207055214724,0.23628259202453988,0.4124568634969325,0.5561397622699387,0.039998366848443545,0.1480472979068928,0.2542098031697341,0.02128137447037437,0.8358718628946376,0.37343120947514874,1.6163306412565608,0.9617337656571932
East Leyden High School          ,06-016-2120-16-0001,2016,1769.0,32,754,890,738,202153.0,53396,60264,72076,118333,0.018089315997738834,0.4262295081967213,0.5031091011871114,0.4171848501978519,0.264136569825825,0.2981108368414023,0.35654182722987043,0.5853635612630038,0.24604725382808618,0.12811867135531896,0.14656727395724095,0.16817871106515192,0.06848470853417668,1.429768581084757,1.4110801672162459,0.7126935767879319
East Leyden High School          ,06-016-2120-16-0001,2017,1781.0,25,716,935,947,214388.0,58760,58066,79985,127304,0.01403705783267827,0.40202133632790565,0.5249859629421674,0.5317237507018528,0.27408250461779576,0.27084538313711587,0.37308524730861803,0.5938018918969346,0.2600454467851175,0.13117595319078978,0.15190071563354934,0.062078141195081704,0.05121471672280853,1.4843204328293156,1.4071474729417437,0.8954564779226798
East Leyden High School,06-016-2120-16-0001,2018,1824.0,26,730,961,938,214766.0,57263,56658,82313,126859,0.01425438596491228,0.40021929824561403,0.5268640350877193,0.5142543859649122,0.2666297272380172,0.26381270778428617,0.38326830131398826,0.5906847452576293,0.2523753412731049,0.13640659046132786,0.14359573377373103,0.07643035929271702,0.05346135298779929,1.517058452593059,1.374661127156696,0.8706071895264849
East Leyden High School,06-016-2120-16-0001,2019,1813.0,24,738,934,975,213394.0,55511,55637,82711,121341,0.013237727523441808,0.40706012134583563,0.5151682294539437,0.5377826806398235,0.26013383694012016,0.26072429402888553,0.38759758943550426,0.5686242349831767,0.24689610941667833,0.1463358273169501,0.12757064001843943,0.030841554343353228,0.050888141578017715,1.5612665588452515,1.329131665148467,0.9457610976706512
East Leyden High School,06-016-2120-16-0001,2020,1792.0,30,692,969,977,213127.0,54361,56586,83401,121674,0.016741071428571428,0.3861607142857143,0.5407366071428571,0.5452008928571429,0.2550638820984671,0.26550366682776,0.39132066795854115,0.5708990414166202,0.23832281066989566,0.1206570474579543,0.14941593918431595,0.025698148559477274,0.06563481779873702,1.4544458797860147,1.3818248087017626,0.9549865270473913
East Leyden High School,06-016-2120-16-0001,2021,1772.0,25,675,983,727,214047.0,54702,55045,84985,119674,0.014108352144469526,0.3809255079006772,0.5547404063205418,0.4102708803611738,0.25556069461379977,0.2571631464117694,0.39703896807710454,0.5591015057440656,0.24145234246933023,0.12376236148890779,0.15770143824343724,0.14883062538289177,0.05520548520103961,1.4812600997296075,1.3971938548178269,0.733803926739878
East Leyden High School,06-016-2120-16-0001,2022,1762.0,21,610,1045,721,214727.0,54973,53880,86275,119290,0.01191827468785471,0.34619750283768447,0.5930760499432464,0.40919409761634506,0.2560134496360495,0.2509232653555445,0.40178924867389754,0.5555426192327932,0.24409517494819477,0.09527423748213998,0.19128680126934883,0.14634852161644818,0.046553314698105946,1.3796947140279783,1.4760874062725409,0.7365665269416123
East Leyden High School,06-016-2120-16-0001,2023,1825.0,24,631,1082,1004,211933.0,53373,52636,86325,118949,0.01315068493150685,0.3457534246575342,0.5928767123287672,0.5501369863013699,0.2518390245973963,0.24836151047736785,0.4073221253886842,0.5612575672500272,0.23868833966588948,0.09739191418016638,0.18555458694008298,0.01112058094865731,0.05221861446028969,1.392137710843248,1.4555475270660019,0.9801863144524814
East Leyden High School,06-016-2120-16-0001,2024,1826.0,24,643,1085,683,210612.0,52648,51800,86482,117471,0.013143483023001095,0.35213581599123767,0.5941949616648412,0.37404162102957283,0.24997625966231743,0.24594989839135473,0.4106223766926861,0.5577602415816763,0.23683277663931634,0.10618591759988294,0.18357258497215512,0.18371862055210342,0.05257892505774781,1.4317380014970376,1.4470593795952398,0.6706136313496982
East Leyden High School,06-016-2120-16-0001,2025,1804.0,27,610,1095,989,208640.0,50846,49298,86055,116033,0.014966740576496674,0.33813747228381374,0.6069844789356984,0.5482261640798226,0.24370207055214724,0.23628259202453988,0.4124568634969325,0.5561397622699387,0.22873532997565058,0.10185488025927386,0.1945276154387659,0.007913598190116056,0.061414088696854545,1.4310722994298937,1.4716314181063752,0.9857704866168606
West Leyden High School          ,06-016-2120-16-0002,2016,1606.0,24,231,1306,901,202153.0,53396,60264,72076,118333,0.014943960149439602,0.14383561643835616,0.813200498132005,0.5610211706102117,0.264136569825825,0.2981108368414023,0.35654182722987043,0.5853635612630038,0.2491926096763854,0.15427522040304617,0.4566586709021346,0.02434239065279209,0.05657664199733433,0.4824903984113735,2.280799715562451,0.9584149197803328
West Leyden High School          ,06-016-2120-16-0002,2017,1513.0,29,233,1189,881,214388.0,58760,58066,79985,127304,0.019167217448777262,0.15399867812293458,0.7858559153998678,0.5822868473231989,0.27408250461779576,0.27084538313711587,0.37308524730861803,0.5938018918969346,0.2549152871690185,0.11684670501418129,0.41277066809124974,0.011515044573735644,0.06993229091913648,0.5685852065825044,2.106370919431729,0.9806079355238324
West Leyden High School,06-016-2120-16-0002,2018,1575.0,28,246,1233,969,214766.0,57263,56658,82313,126859,0.017777777777777778,0.15619047619047619,0.7828571428571428,0.6152380952380953,0.2666297272380172,0.26381270778428617,0.38326830131398826,0.5906847452576293,0.24885194946023942,0.10762223159380999,0.39958884154315455,0.02455334998046599,0.06667590280324506,0.592050616144654,2.042582546412561,1.04156760467846
West Leyden High School,06-016-2120-16-0002,2019,1606.0,31,230,1283,978,213394.0,55511,55637,82711,121341,0.019302615193026153,0.1432129514321295,0.798879202988792,0.6089663760896638,0.26013383694012016,0.26072429402888553,0.38759758943550426,0.5686242349831767,0.240831221747094,0.11751134259675602,0.41128161355328774,0.04034214110648704,0.07420263130731967,0.5492888645668862,2.061104673412125,1.0709469252707469
West Leyden High School,06-016-2120-16-0002,2020,1604.0,26,213,1307,954,213127.0,54361,56586,83401,121674,0.016209476309226933,0.1327930174563591,0.8148379052369077,0.5947630922693267,0.2550638820984671,0.26550366682776,0.39132066795854115,0.5708990414166202,0.23885440578924017,0.1327106493714009,0.42351723727836654,0.023864050852706487,0.06355065317703149,0.500155116661744,2.0822766900807714,1.0418008248770056
West Leyden High School,06-016-2120-16-0002,2021,1649.0,25,209,1357,755,214047.0,54702,55045,84985,119674,0.015160703456640388,0.12674348089751364,0.8229229836264402,0.4578532443905397,0.25556069461379977,0.2571631464117694,0.39703896807710454,0.5591015057440656,0.24039999115715938,0.13041966551425577,0.4258840155493357,0.10124826135352588,0.05932329883337913,0.49285242720810424,2.0726504192067856,0.818908981082456
West Leyden High School,06-016-2120-16-0002,2022,1630.0,21,204,1358,773,214727.0,54973,53880,86275,119290,0.012883435582822086,0.12515337423312883,0.8331288343558282,0.4742331288343558,0.2560134496360495,0.2509232653555445,0.40178924867389754,0.5555426192327932,0.2431300140532274,0.12576989112241566,0.43133958568193065,0.08130949039843743,0.05032327637917956,0.49877150313580276,2.073546858472604,0.8536395092230256
West Leyden High School,06-016-2120-16-0002,2023,1669.0,28,207,1385,993,211933.0,53373,52636,86325,118949,0.016776512881965248,0.12402636309167166,0.8298382264829239,0.5949670461354104,0.2518390245973963,0.24836151047736785,0.4073221253886842,0.5612575672500272,0.23506251171543108,0.12433514738569619,0.42251610109423976,0.033709478885383226,0.06661601754845224,0.4993783571910337,2.0373021124031916,1.0600606225240727
West Leyden High School,06-016-2120-16-0002,2024,1696.0,29,195,1423,706,210612.0,52648,51800,86482,117471,0.017099056603773585,0.11497641509433962,0.8390330188679245,0.41627358490566035,0.24997625966231743,0.24594989839135473,0.4106223766926861,0.5577602415816763,0.23287720305854384,0.1309734832970151,0.4284106421752384,0.1414866566760159,0.06840272202997193,0.46747901034457634,2.0433202535765975,0.7463306881200547
West Leyden High School,06-016-2120-16-0002,2025,1614.0,24,165,1364,930,208640.0,50846,49298,86055,116033,0.01486988847583643,0.10223048327137546,0.8451053283767038,0.5762081784386617,0.24370207055214724,0.23628259202453988,0.4124568634969325,0.5561397622699387,0.2288321820763108,0.13405210875316442,0.4326484648797713,0.020068416168723013,0.0610166685992706,0.4326619341502652,2.048954456016681,1.0360852029116059
Ridgewood Comm High School       ,06-016-2340-16-0001,2016,856.0,5,622,166,262,202153.0,53396,60264,72076,118333,0.005841121495327103,0.7266355140186916,0.1939252336448598,0.3060747663551402,0.264136569825825,0.2981108368414023,0.35654182722987043,0.5853635612630038,0.2582954483304979,0.4285246771772893,0.16261659358501063,0.2792887949078636,0.022114020406863055,2.437467626865468,0.5439059847523356,0.522879773545762
Ridgewood Comm High School       ,06-016-2340-16-0001,2017,846.0,3,595,188,274,214388.0,58760,58066,79985,127304,0.0035460992907801418,0.7033096926713948,0.2222222222222222,0.32387706855791965,0.27408250461779576,0.27084538313711587,0.37308524730861803,0.5938018918969346,0.2705364053270156,0.4324643095342789,0.15086302508639582,0.2699248233390149,0.012938072408981842,2.5967202561298346,0.5956339035791433,0.5454294992615729
Ridgewood Comm High School,06-016-2340-16-0001,2018,860.0,,596,195,215,214766.0,57263,56658,82313,126859,,0.6930232558139535,0.22674418604651161,0.25,0.2666297272380172,0.26381270778428617,0.38326830131398826,0.5906847452576293,,0.42921054802966735,0.15652411526747664,0.34068474525762926,,2.626951755412114,0.5916069376704179,0.4232376102602101
Ridgewood Comm High School,06-016-2340-16-0001,2019,839.0,,572,197,255,213394.0,55511,55637,82711,121341,,0.6817640047675805,0.23480333730631706,0.3039332538736591,0.26013383694012016,0.26072429402888553,0.38759758943550426,0.5686242349831767,,0.42103971073869495,0.1527942521291872,0.2646909811095176,,2.614884843420261,0.6057915314909048,0.5345063315541787
Ridgewood Comm High School,06-016-2340-16-0001,2020,848.0,3,556,210,242,213127.0,54361,56586,83401,121674,0.003537735849056604,0.6556603773584906,0.24764150943396226,0.28537735849056606,0.2550638820984671,0.26550366682776,0.39132066795854115,0.5708990414166202,0.2515261462494105,0.3901567105307306,0.14367915852457888,0.2855216829260541,0.013869999232940654,2.4694965052359774,0.6328352415574403,0.4998735989859696
Ridgewood Comm High School,06-016-2340-16-0001,2021,811.0,,525,202,256,214047.0,54702,55045,84985,119674,,0.6473489519112207,0.24907521578298397,0.3156596794081381,0.25556069461379977,0.2571631464117694,0.39703896807710454,0.5591015057440656,,0.39018580549945125,0.14796375229412057,0.24344182633592748,,2.517269526927805,0.6273319140165956,0.5645838477720618
Ridgewood Comm High School,06-016-2340-16-0001,2022,784.0,,481,210,198,214727.0,54973,53880,86275,119290,,0.6135204081632653,0.26785714285714285,0.25255102040816324,0.2560134496360495,0.2509232653555445,0.40178924867389754,0.5555426192327932,,0.36259714280772076,0.1339321058167547,0.30299159882463,,2.4450519057845854,0.6666608022519352,0.4546024223252885
Ridgewood Comm High School,06-016-2340-16-0001,2023,855.0,,522,242,237,211933.0,53373,52636,86325,118949,,0.6105263157894737,0.2830409356725146,0.2771929824561403,0.2518390245973963,0.24836151047736785,0.4073221253886842,0.5612575672500272,,0.3621648053121058,0.12428118971616958,0.28406458479388685,,2.4582163098299743,0.6948823008384944,0.49387838780382504
Ridgewood Comm High School,06-016-2340-16-0001,2024,919.0,,557,260,229,210612.0,52648,51800,86482,117471,,0.6060935799782372,0.28291621327529926,0.24918389553862894,0.24997625966231743,0.24594989839135473,0.4106223766926861,0.5577602415816763,,0.3601436815868825,0.12770616341738683,0.3085763460430473,,2.46429693178333,0.6889936577592716,0.4467580816302042
Ridgewood Comm High School,06-016-2340-16-0001,2025,965.0,,593,269,235,208640.0,50846,49298,86055,116033,,0.6145077720207254,0.2787564766839378,0.24352331606217617,0.24370207055214724,0.23628259202453988,0.4124568634969325,0.5561397622699387,,0.3782251799961855,0.13370038681299468,0.3126164462077625,,2.6007323127592223,0.6758439520694531,0.43788150494439027
Elmwood Park High School         ,06-016-4010-26-0001,2016,953.0,17,492,398,506,202153.0,53396,60264,72076,118333,0.017838405036726127,0.5162644281217209,0.4176285414480588,0.5309548793284365,0.264136569825825,0.2981108368414023,0.35654182722987043,0.5853635612630038,0.24629816478909888,0.21815359128031858,0.06108671421818834,0.05440868193456727,0.06753477963497821,1.7317868534795273,1.171331130186878,0.9070514710256768
Elmwood Park High School         ,06-016-4010-26-0001,2017,890.0,24,407,427,428,214388.0,58760,58066,79985,127304,0.02696629213483146,0.45730337078651684,0.4797752808988764,0.48089887640449436,0.27408250461779576,0.27084538313711587,0.37308524730861803,0.5938018918969346,0.2471162124829643,0.18645798764940097,0.10669003359025836,0.1129030154924402,0.09838749894830237,1.6884296327658144,1.2859669053115999,0.8098641701329631
Elmwood Park High School,06-016-4010-26-0001,2018,931.0,24,419,456,401,214766.0,57263,56658,82313,126859,0.02577873254564984,0.45005370569280345,0.4897959183673469,0.43071965628356607,0.2666297272380172,0.26381270778428617,0.38326830131398826,0.5906847452576293,0.24085099469236737,0.18624099790851728,0.10652761705335867,0.1599650889740632,0.09668363994025869,1.7059591612273752,1.2779452845125512,0.7291870320702224
Elmwood Park High School,06-016-4010-26-0001,2019,952.0,23,397,495,436,213394.0,55511,55637,82711,121341,0.02415966386554622,0.4170168067226891,0.5199579831932774,0.4579831932773109,0.26013383694012016,0.26072429402888553,0.38759758943550426,0.5686242349831767,0.23597417307457394,0.15629251269380356,0.1323603937577731,0.1106410417058658,0.09287397652581236,1.5994551189636665,1.3414892077903329,0.805423274459733
Elmwood Park High School,06-016-4010-26-0001,2020,963.0,22,385,517,439,213127.0,54361,56586,83401,121674,0.02284527518172378,0.39979231568016615,0.5368639667705088,0.45586708203530635,0.2550638820984671,0.26550366682776,0.39132066795854115,0.5708990414166202,0.23221860691674331,0.13428864885240616,0.1455432988119677,0.11503195938131383,0.08956687632043643,1.505788302123613,1.3719284738300288,0.7985073523755176
Elmwood Park High School,06-016-4010-26-0001,2021,967.0,22,351,551,427,214047.0,54702,55045,84985,119674,0.022750775594622543,0.36297828335056875,0.5698035160289555,0.4415718717683557,0.25556069461379977,0.2571631464117694,0.39703896807710454,0.5591015057440656,0.23280991901917722,0.10581513693879935,0.17276454795185098,0.11752963397570987,0.08902298387083053,1.4114708441518609,1.435132472735775,0.7897883787322328
Elmwood Park High School,06-016-4010-26-0001,2022,976.0,19,336,583,413,214727.0,54973,53880,86275,119290,0.0194672131147541,0.3442622950819672,0.5973360655737705,0.42315573770491804,0.2560134496360495,0.2509232653555445,0.40178924867389754,0.5555426192327932,0.2365462365212954,0.09333902972642272,0.19554681689987297,0.1323868815278752,0.0760398062774781,1.3719823651831027,1.4866900185738514,0.7616980642984654
Elmwood Park High School,06-016-4010-26-0001,2023,973.0,24,346,570,460,211933.0,53373,52636,86325,118949,0.024665981500513873,0.355601233299075,0.5858170606372045,0.4727646454265159,0.2518390245973963,0.24836151047736785,0.4073221253886842,0.5612575672500272,0.22717304309688244,0.10723972282170716,0.17849493524852034,0.08849292182351126,0.09794344438851868,1.4317888170980482,1.4382156630411198,0.8423309956298732
Elmwood Park High School,06-016-4010-26-0001,2024,991.0,26,344,588,415,210612.0,52648,51800,86482,117471,0.026236125126135216,0.34712411705348134,0.5933400605449042,0.41876892028254287,0.24997625966231743,0.24594989839135473,0.4106223766926861,0.5577602415816763,0.22374013453618222,0.10117421866212661,0.1827176838522181,0.13899132129913339,0.10495446712250399,1.4113610915225445,1.444977415317446,0.7508045376181944
Elmwood Park High School,06-016-4010-26-0001,2025,998.0,26,346,583,595,208640.0,50846,49298,86055,116033,0.026052104208416832,0.3466933867735471,0.5841683366733467,0.5961923847695391,0.24370207055214724,0.23628259202453988,0.4124568634969325,0.5561397622699387,0.2176499663437304,0.11041079474900722,0.17171147317641416,0.0400526224996004,0.10690144794170806,1.4672828150519872,1.4163137733255133,1.0720189873425372
Thornton Township High School    ,07-016-2050-17-0001,2016,1977.0,1590,14,348,1805,202153.0,53396,60264,72076,118333,0.8042488619119879,0.0070814365199797676,0.17602427921092564,0.9129994941831057,0.264136569825825,0.2981108368414023,0.35654182722987043,0.5853635612630038,0.5401122920861628,0.29102940032142255,0.1805175480189448,0.32763593292010185,3.0448220874614966,0.02375437469838494,0.49369881951448824,1.5597135773418855
Thornton Township High School    ,07-016-2050-17-0001,2017,1848.0,1454,9,360,177,214388.0,58760,58066,79985,127304,0.7867965367965368,0.00487012987012987,0.19480519480519481,0.09577922077922078,0.27408250461779576,0.27084538313711587,0.37308524730861803,0.5938018918969346,0.5127140321787411,0.265975253266986,0.17828005250342321,0.49802267111771376,2.8706558191071467,0.017981217969162723,0.5221466037869114,0.16129827487286796
Thornton Township High School,07-016-2050-17-0001,2018,1738.0,1342,,374,932,214766.0,57263,56658,82313,126859,0.7721518987341772,,0.21518987341772153,0.5362485615650172,0.2666297272380172,0.26381270778428617,0.38326830131398826,0.5906847452576293,0.50552217149616,,0.16807842789626673,0.05443618369261205,2.8959707784004385,,0.561460138185103,0.9078422388090123
Thornton Township High School,07-016-2050-17-0001,2019,1649.0,1214,3,402,1057,213394.0,55511,55637,82711,121341,0.7362037598544573,0.0018192844147968466,0.24378411158277744,0.6409945421467557,0.26013383694012016,0.26072429402888553,0.38759758943550426,0.5686242349831767,0.47606992291433714,0.2589050096140887,0.14381347785272683,0.07237030716357895,2.8300961094266373,0.006977809342904152,0.6289618878637087,1.127272639312885
Thornton Township High School,07-016-2050-17-0001,2020,1569.0,1127,3,406,992,213127.0,54361,56586,83401,121674,0.7182919056724028,0.0019120458891013384,0.2587635436583811,0.6322498406628426,0.2550638820984671,0.26550366682776,0.39132066795854115,0.5708990414166202,0.46322802357393567,0.2635916209386587,0.13255712430016003,0.06135079924622244,2.8161255124122477,0.007201579970425563,0.6612570325209505,1.107463482674603
Thornton Township High School,07-016-2050-17-0001,2021,1475.0,994,,434,1294,214047.0,54702,55045,84985,119674,0.6738983050847458,,0.29423728813559324,0.8772881355932204,0.25556069461379977,0.2571631464117694,0.39703896807710454,0.5591015057440656,0.41833761047094603,,0.10280167994151129,0.3181866298491548,2.6369403405446707,,0.7410791176508716,1.569103510865535
Thornton Township High School,07-016-2050-17-0001,2022,1517.0,1027,,443,1367,214727.0,54973,53880,86275,119290,0.6769940672379697,,0.2920237310481213,0.9011206328279499,0.2560134496360495,0.2509232653555445,0.40178924867389754,0.5555426192327932,0.42098061760192024,,0.10976551762577624,0.3455780135951566,2.6443691462319237,,0.726808225984004,1.6220549092568295
Thornton Township High School,07-016-2050-17-0001,2023,1391.0,932,,421,1326,211933.0,53373,52636,86325,118949,0.6700215672178289,,0.30265995686556435,0.9532710280373832,0.2518390245973963,0.24836151047736785,0.4073221253886842,0.5612575672500272,0.4181825426204326,,0.10466216852311983,0.392013460787356,2.6605152568747523,,0.743048162622527,1.6984555463690045
Thornton Township High School,07-016-2050-17-0001,2024,1485.0,961,46,438,1371,210612.0,52648,51800,86482,117471,0.6471380471380471,0.030976430976430977,0.29494949494949496,0.9232323232323232,0.24997625966231743,0.24594989839135473,0.4106223766926861,0.5577602415816763,0.3971617874757297,0.21497346741492374,0.11567288174319112,0.36547208165064693,2.588798024309345,0.12594610194610195,0.7182986405298563,1.6552494322905742
Thornton Township High School,07-016-2050-17-0001,2025,1533.0,986,51,463,1340,208640.0,50846,49298,86055,116033,0.6431833007175473,0.033268101761252444,0.3020221787345075,0.8741030658838878,0.24370207055214724,0.23628259202453988,0.4124568634969325,0.5561397622699387,0.39948123016540005,0.20301449026328744,0.11043468476242502,0.3179633036139491,2.6392196802444454,0.14079793807999735,0.7322515527414751,1.5717327283274098
Thornridge High School           ,07-016-2050-17-0002,2016,1287.0,1255,5,24,1205,202153.0,53396,60264,72076,118333,0.9751359751359752,0.003885003885003885,0.018648018648018648,0.9362859362859363,0.264136569825825,0.2981108368414023,0.35654182722987043,0.5853635612630038,0.7109994053101502,0.2942258329563984,0.3378938085818518,0.35092237502293244,3.6917870773403023,0.01303207869316989,0.05230247119364163,1.5994947383909042
Thornridge High School           ,07-016-2050-17-0002,2017,1208.0,1169,7,25,86,214388.0,58760,58066,79985,127304,0.9677152317880795,0.005794701986754967,0.020695364238410598,0.07119205298013245,0.27408250461779576,0.27084538313711587,0.37308524730861803,0.5938018918969346,0.6936327271702838,0.2650506811503609,0.3523898830702074,0.5226098389168021,3.530744266721967,0.021394870828650568,0.05547087264292519,0.11989192683894172
Thornridge High School,07-016-2050-17-0002,2018,1172.0,1124,,34,653,214766.0,57263,56658,82313,126859,0.9590443686006825,,0.02901023890784983,0.5571672354948806,0.2666297272380172,0.26381270778428617,0.38326830131398826,0.5906847452576293,0.6924146413626653,,0.35425806240613844,0.0335175097627487,3.5969146371460488,,0.07569172511369135,0.9432565170645639
Thornridge High School,07-016-2050-17-0002,2019,1089.0,1047,4,33,1060,213394.0,55511,55637,82711,121341,0.9614325068870524,0.0036730945821854912,0.030303030303030304,0.9733700642791552,0.26013383694012016,0.26072429402888553,0.38759758943550426,0.5686242349831767,0.7012986699469322,0.2570511994467,0.357294559132474,0.40474582929597847,3.6959148344410235,0.014088041146555184,0.07818167896029365,1.7117984151835408
Thornridge High School,07-016-2050-17-0002,2020,1038.0,1002,1,29,524,213127.0,54361,56586,83401,121674,0.9653179190751445,0.0009633911368015414,0.027938342967244702,0.5048169556840078,0.2550638820984671,0.26550366682776,0.39132066795854115,0.5708990414166202,0.7102540369766774,0.26454027569095845,0.36338232499129647,0.06608208573261243,3.784612353318157,0.0036285417384706834,0.07139500991091188,0.8842490861980827
Thornridge High School,07-016-2050-17-0002,2021,999.0,946,,41,773,214047.0,54702,55045,84985,119674,0.9469469469469469,,0.04104104104104104,0.7737737737737738,0.25556069461379977,0.2571631464117694,0.39703896807710454,0.5591015057440656,0.6913862523331471,,0.3559979270360635,0.21467226802970818,3.7053700623954,,0.10336779092441857,1.3839593809428525
Thornridge High School,07-016-2050-17-0002,2022,966.0,912,,37,625,214727.0,54973,53880,86275,119290,0.9440993788819876,,0.038302277432712216,0.6469979296066253,0.2560134496360495,0.2509232653555445,0.40178924867389754,0.5555426192327932,0.688085929245938,,0.36348697124118534,0.09145531037383203,3.687694455990987,,0.09532927413844099,1.1646233919912972
Thornridge High School,07-016-2050-17-0002,2023,888.0,820,,53,529,211933.0,53373,52636,86325,118949,0.9234234234234234,,0.059684684684684686,0.5957207207207207,0.2518390245973963,0.24836151047736785,0.4073221253886842,0.5612575672500272,0.671584398826027,,0.3476374407039995,0.03446315347069351,3.6667209337379654,,0.14652944430094733,1.061403454459512
Thornridge High School,07-016-2050-17-0002,2024,789.0,711,,59,629,210612.0,52648,51800,86482,117471,0.9011406844106464,,0.07477820025348543,0.7972116603295311,0.24997625966231743,0.24594989839135473,0.4106223766926861,0.5577602415816763,0.651164424748329,,0.33584417643920067,0.2394514187478548,3.6049050642967457,,0.18210941365587144,1.4293088694684066
Thornridge High School,07-016-2050-17-0002,2025,797.0,709,,67,684,208640.0,50846,49298,86055,116033,0.8895859473023839,,0.08406524466750313,0.8582183186951067,0.24370207055214724,0.23628259202453988,0.4124568634969325,0.5561397622699387,0.6458838767502367,,0.32839161882942935,0.302078556425168,3.6503011455211696,,0.20381584623122254,1.5431702189251941
Thornwood High School            ,07-016-2050-17-0003,2016,1908.0,1654,53,160,401,202153.0,53396,60264,72076,118333,0.8668763102725366,0.027777777777777776,0.08385744234800839,0.21016771488469602,0.264136569825825,0.2981108368414023,0.35654182722987043,0.5853635612630038,0.6027397404467116,0.27033305906362454,0.27268438488186203,0.37519584637830783,3.281924615149526,0.09317936265616472,0.2351966471915331,0.3590379189835967
Thornwood High School            ,07-016-2050-17-0003,2017,1796.0,1498,48,207,153,214388.0,58760,58066,79985,127304,0.8340757238307349,0.026726057906458798,0.11525612472160357,0.08518930957683742,0.27408250461779576,0.27084538313711587,0.37308524730861803,0.5938018918969346,0.5599932192129391,0.24411932523065707,0.25782912258701446,0.5086125823200971,3.0431556548778693,0.09867643892208675,0.308927049657,0.14346419359610868
Thornwood High School,07-016-2050-17-0003,2018,1730.0,1439,52,201,1069,214766.0,57263,56658,82313,126859,0.8317919075144509,0.03005780346820809,0.1161849710982659,0.6179190751445087,0.2666297272380172,0.26381270778428617,0.38326830131398826,0.5906847452576293,0.5651621802764337,0.2337549043160781,0.2670833302157224,0.02723432988687946,3.1196517962602126,0.113936147051664,0.3031426567236059,1.0461063707934444
Thornwood High School,07-016-2050-17-0003,2019,1780.0,1477,30,226,1766,213394.0,55511,55637,82711,121341,0.8297752808988764,0.016853932584269662,0.12696629213483146,0.9921348314606742,0.26013383694012016,0.26072429402888553,0.38759758943550426,0.5686242349831767,0.5696414439587563,0.24387036144461588,0.2606312973006728,0.42351059647749745,3.189801413992449,0.06464273936207272,0.3275724503853203,1.7447987096259228
Thornwood High School,07-016-2050-17-0003,2020,1844.0,1523,30,236,1188,213127.0,54361,56586,83401,121674,0.8259219088937093,0.016268980477223426,0.1279826464208243,0.6442516268980477,0.2550638820984671,0.26550366682776,0.39132066795854115,0.5708990414166202,0.5708580267952422,0.24923468635053658,0.26333802153771685,0.07335258548142753,3.238098244638428,0.06127591634272076,0.32705312266916486,1.1284860897636324
Thornwood High School,07-016-2050-17-0003,2021,1838.0,1513,20,241,1378,214047.0,54702,55045,84985,119674,0.823177366702938,0.01088139281828074,0.1311207834602829,0.749727965179543,0.25556069461379977,0.2571631464117694,0.39703896807710454,0.5591015057440656,0.5676166720891382,0.24628175359348867,0.2659181846168216,0.1906264594354774,3.2210640526975935,0.04231318900126328,0.33024663572775403,1.3409514327488479
Thornwood High School,07-016-2050-17-0003,2022,1908.0,1603,13,237,1213,214727.0,54973,53880,86275,119290,0.840146750524109,0.006813417190775681,0.12421383647798742,0.6357442348008385,0.2560134496360495,0.2509232653555445,0.40178924867389754,0.5555426192327932,0.5841333008880596,0.2441098481647688,0.2775754121959101,0.08020161556804528,3.281650834041991,0.02715338962738845,0.3091517179415683,1.1443662696460697
Thornwood High School,07-016-2050-17-0003,2023,1909.0,1560,21,265,1006,211933.0,53373,52636,86325,118949,0.8171817705605029,0.011000523834468309,0.13881613410162388,0.5269774751178627,0.2518390245973963,0.24836151047736785,0.4073221253886842,0.5612575672500272,0.5653427459631066,0.23736098664289954,0.2685059912870603,0.03428009213216443,3.2448575905457644,0.044292385777991716,0.34080185054803885,0.9389227083384811
Thornwood High School,07-016-2050-17-0003,2024,1776.0,1446,27,259,1273,210612.0,52648,51800,86482,117471,0.8141891891891891,0.015202702702702704,0.14583333333333334,0.7167792792792793,0.24997625966231743,0.24594989839135473,0.4106223766926861,0.5577602415816763,0.5642129295268717,0.230747195688652,0.2647890433593527,0.15901903769760306,3.2570660521484864,0.06181219346759888,0.35515193913184245,1.2851028557479511
