x_POP20,School Name,district,county,school_type,grades_served,year,y_chronic_abs,y_ela_prof,y_grad_4yr,y_math_prof,x_ap_coursework,x_attendance_rate,x_dropout_rate,x_enrollment,x_mobility_rate,x_pct_asian,x_pct_black,x_pct_el,x_pct_hispanic,x_pct_homeless,x_pct_iep,x_pct_low_income,x_pct_white,x_suspension_rate,x_teacher_attendance,x_teacher_retention,x_D_black_white,x_D_lowincome_notlowincome,x_D_white_hispanic,x_median_hh_income,x_total_n_hh,x_hh_under_0.5_pov,x_hh_between_0.5_0.74_pov,x_hh_between_0.75_0.99_pov,x_hh_between_1.00_to_1.24_pov,x_hh_between_1.25_to_1.49_pov,x_hh_between_1.50_to_1.74_pov,x_hh_between_1.75_to_1.84_pov,x_hh_between_1.85_to_1.99_pov,x_hh_between_2.00_to_2.99_pov,x_hh_between_3.00_to_3.99_pov,x_hh_between_4.00_to_4.99_pov,x_hh_between_5.00_and_over_pov,x_pov_share_under_1_00,x_Urban,x_LILATracts_1And10,x_LILATracts_halfAnd10,x_LILATracts_1And20,x_LILATracts_Vehicle,x_LowIncomeTracts,x_LA1and10,x_LAhalfand10,x_LA1and20,x_transport_length
4410.0,Multicultural Arts High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2018,44.0,4.5,82.0,7.6,,89.3,9.4,223.0,25.4,,12.1,36.3,86.5,8.1,29.6,99.1,,,,90.2,0.7864616524779631,0.5877897656269258,0.6230274556540557,39401.0,958.0,45.0,141.0,103.0,50.0,151.0,93.0,0.0,0.0,167.0,102.0,55.0,51.0,0.301670146137787,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Multicultural Arts High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2019,63.6,1.5,61.6,3.1,30.0,85.1,10.8,220.0,21.1,,15.5,36.8,83.6,4.5,32.7,95.5,0.9,0.7,,87.8,0.7839074603594075,0.5542569409271805,0.6247704774800023,37917.0,830.0,44.0,60.0,74.0,63.0,90.0,116.0,0.0,0.0,177.0,89.0,59.0,58.0,0.2144578313253012,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Multicultural Arts High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2020,35.9,,62.1,,18.0,88.8,12.1,214.0,16.4,,18.2,34.1,80.8,6.1,32.2,96.7,0.9,13.0,,83.3,0.7873785595622814,0.5458890801078016,0.6231312056700935,37306.0,812.0,88.0,44.0,27.0,93.0,79.0,106.0,0.0,0.0,208.0,70.0,66.0,31.0,0.1958128078817734,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Multicultural Arts High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2021,0.9,0.0,67.2,2.2,18.0,99.0,2.4,223.0,8.1,,19.3,35.9,78.9,,30.0,96.0,,13.0,,87.9,0.7967067793961019,0.5492514836824691,0.6148661607598671,40736.0,835.0,80.0,28.0,25.0,69.0,136.0,127.0,0.0,0.0,197.0,37.0,86.0,50.0,0.1592814371257485,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Multicultural Arts High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2022,71.4,3.2,54.2,1.6,,72.6,4.0,235.0,20.6,,20.4,36.2,78.3,,25.1,97.9,,,,90.9,0.7965876587239,0.5284115178179017,0.6101835313650843,59116.0,889.0,72.0,28.0,0.0,14.0,130.0,124.0,0.0,0.0,230.0,119.0,90.0,82.0,0.1124859392575928,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Multicultural Arts High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2023,69.3,6.4,63.5,0.0,18.0,73.0,6.8,258.0,19.7,,17.4,40.3,81.4,7.8,19.8,94.6,,13.0,,91.7,0.7939227726308796,0.5118302351061063,0.6030007625551171,65795.0,825.0,65.0,29.0,0.0,16.0,84.0,31.0,0.0,0.0,241.0,207.0,95.0,57.0,0.1139393939393939,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Multicultural Arts High School,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2024,73.5,,66.0,,34.0,73.3,8.9,238.0,20.7,,15.1,50.8,84.5,15.1,18.1,94.5,,4.3,43.1,91.7,0.7885703578630185,0.5226036612987716,0.5984771053748413,78347.0,914.0,43.0,29.0,0.0,86.0,66.0,48.0,0.0,0.0,303.0,119.0,173.0,47.0,0.078774617,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Multicultural Arts High School,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2025,83.2,19.3,68.6,,34.0,69.6,10.4,273.0,18.3,,,57.1,81.7,14.3,15.0,93.4,,4.3,59.8,77.1,0.7828371078077657,0.5053128806800504,0.5947474157648664,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Infinity Math  Science & Tech HS,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2016,28.3,27.3,88.9,16.2,,93.5,0.0,418.0,5.7,0.0,3.3,10.5,95.7,0.7,11.7,96.4,0.5,,68.2,75.4,0.7582594210265702,0.575559100801645,0.6026948148460517,41902.0,964.0,51.0,129.0,83.0,20.0,160.0,115.0,21.0,10.0,212.0,132.0,22.0,9.0,0.2728215767634854,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Infinity Math  Science & Tech HS,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2017,28.4,17.6,100.0,24.5,,92.8,0.5,409.0,3.4,0.2,1.5,11.7,97.3,0.5,4.9,95.1,0.7,,67.7,88.7,0.7865127144466507,0.6084814665314048,0.6303904112872264,39602.0,934.0,58.0,137.0,83.0,39.0,163.0,93.0,10.0,12.0,193.0,98.0,38.0,10.0,0.297644539614561,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Infinity Math  Science & Tech HS,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2018,22.9,15.9,90.4,24.8,,93.1,0.5,417.0,2.2,,,12.2,98.3,,12.5,95.7,,,,89.0,0.7864616524779631,0.5877897656269258,0.6230274556540557,39401.0,958.0,45.0,141.0,103.0,50.0,151.0,93.0,0.0,0.0,167.0,102.0,55.0,51.0,0.301670146137787,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Infinity Math  Science & Tech HS,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2019,21.9,10.4,92.2,22.9,88.0,93.7,1.4,407.0,2.3,0.2,0.7,15.0,98.8,,14.3,95.8,0.2,1.9,,90.3,0.7839074603594075,0.5542569409271805,0.6247704774800023,37917.0,830.0,44.0,60.0,74.0,63.0,90.0,116.0,0.0,0.0,177.0,89.0,59.0,58.0,0.2144578313253012,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Infinity Math  Science & Tech HS,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2020,16.0,,81.9,,93.0,93.7,2.9,383.0,3.7,0.3,1.3,17.8,98.4,,13.6,95.8,,4.5,,92.5,0.7873785595622814,0.5458890801078016,0.6231312056700935,37306.0,812.0,88.0,44.0,27.0,93.0,79.0,106.0,0.0,0.0,208.0,70.0,66.0,31.0,0.1958128078817734,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Infinity Math  Science & Tech HS,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2021,38.9,15.6,76.1,16.7,93.0,85.4,2.9,398.0,1.9,,3.0,21.4,96.7,,13.3,94.7,,4.5,,95.2,0.7967067793961019,0.5492514836824691,0.6148661607598671,40736.0,835.0,80.0,28.0,25.0,69.0,136.0,127.0,0.0,0.0,197.0,37.0,86.0,50.0,0.1592814371257485,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Infinity Math  Science & Tech HS,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2022,40.6,8.0,74.3,18.2,,86.1,5.4,404.0,3.0,,3.7,28.7,95.0,,15.8,93.3,,,,93.4,0.7965876587239,0.5284115178179017,0.6101835313650843,59116.0,889.0,72.0,28.0,0.0,14.0,130.0,124.0,0.0,0.0,230.0,119.0,90.0,82.0,0.1124859392575928,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Infinity Math  Science & Tech HS,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2023,40.2,16.3,88.1,15.4,93.0,89.1,3.3,409.0,,,3.2,30.1,95.1,,13.0,92.9,,4.5,,93.0,0.7939227726308796,0.5118302351061063,0.6030007625551171,65795.0,825.0,65.0,29.0,0.0,16.0,84.0,31.0,0.0,0.0,241.0,207.0,95.0,57.0,0.1139393939393939,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Infinity Math  Science & Tech HS,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2024,54.8,11.2,89.3,12.9,108.0,85.3,2.2,428.0,5.7,,4.0,31.5,94.2,,13.8,92.3,,0.0,48.8,88.4,0.7885703578630185,0.5226036612987716,0.5984771053748413,78347.0,914.0,43.0,29.0,0.0,86.0,66.0,48.0,0.0,0.0,303.0,119.0,173.0,47.0,0.078774617,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4410.0,Infinity Math  Science & Tech HS,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2025,58.7,48.2,82.6,27.7,108.0,84.0,,413.0,6.0,,3.6,35.4,94.7,,14.0,92.3,,0.0,57.7,94.1,0.7828371078077657,0.5053128806800504,0.5947474157648664,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97623.01282532996
4036.0,CICS - Ralph Ellison Campus,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2017,79.9,14.5,89.1,1.2,,88.7,0.2,425.0,17.8,0.0,99.3,0.2,0.5,18.8,11.3,94.4,0.0,,0.0,,0.7865127144466507,0.6084814665314048,0.6303904112872264,30793.0,983.0,157.0,49.0,65.0,62.0,31.0,63.0,27.0,62.0,218.0,124.0,74.0,51.0,0.2756866734486266,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172305.26860467892
4036.0,CICS - Ralph Ellison Campus,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2018,52.4,4.6,87.2,0.9,,89.0,0.0,415.0,20.4,,99.0,,,19.3,18.6,93.0,,,,,0.7864616524779631,0.5877897656269258,0.6230274556540557,32656.0,1024.0,162.0,53.0,45.0,48.0,43.0,75.0,31.0,56.0,213.0,138.0,89.0,71.0,0.25390625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172305.26860467892
4036.0,CICS - Ralph Ellison Campus,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2019,,1.3,88.8,1.3,,,4.0,346.0,13.4,,99.7,,0.3,20.5,21.7,92.5,,,,,0.7839074603594075,0.5542569409271805,0.6247704774800023,30177.0,1078.0,161.0,53.0,109.0,60.0,61.0,89.0,24.0,64.0,170.0,118.0,71.0,98.0,0.2996289424860853,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172305.26860467892
4036.0,CICS - Ralph Ellison Campus,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2020,34.8,,86.1,,54.0,90.3,5.8,244.0,11.9,,99.6,0.4,,18.9,24.2,90.6,,3.4,,0.0,0.7873785595622814,0.5458890801078016,0.6231312056700935,35104.0,1043.0,170.0,12.0,68.0,64.0,70.0,78.0,20.0,19.0,215.0,180.0,53.0,94.0,0.2396931927133269,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172305.26860467892
4036.0,CICS - Ralph Ellison Campus,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2021,54.1,4.4,87.5,4.4,54.0,80.2,2.2,199.0,5.1,,99.5,,,,20.1,88.4,,3.4,,0.0,0.7967067793961019,0.5492514836824691,0.6148661607598671,34555.0,949.0,183.0,15.0,84.0,27.0,52.0,43.0,0.0,53.0,234.0,80.0,42.0,136.0,0.2971548998946259,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172305.26860467892
4036.0,CICS - Ralph Ellison Campus,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2022,70.8,0.0,84.4,0.0,,80.6,,164.0,25.9,,98.2,,,18.3,25.0,90.2,,,,0.0,0.7965876587239,0.5284115178179017,0.6101835313650843,39943.0,1023.0,140.0,12.0,102.0,90.0,61.0,12.0,39.0,50.0,225.0,158.0,42.0,92.0,0.2482893450635386,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172305.26860467892
4036.0,CICS - Ralph Ellison Campus,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2023,77.7,0.0,68.6,0.0,54.0,75.0,,203.0,22.6,,96.1,,,20.2,22.7,85.2,,3.4,,50.0,0.7939227726308796,0.5118302351061063,0.6030007625551171,44973.0,863.0,83.0,24.0,113.0,78.0,14.0,9.0,46.0,36.0,157.0,159.0,34.0,110.0,0.2549246813441483,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172305.26860467892
4036.0,CICS - Ralph Ellison Campus,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2024,73.7,,73.5,,0.0,76.5,7.0,201.0,24.5,,96.5,,,16.4,18.9,80.1,,0.0,37.5,72.2,0.7885703578630185,0.5226036612987716,0.5984771053748413,38456.0,695.0,107.0,0.0,0.0,88.0,15.0,0.0,53.0,36.0,178.0,91.0,27.0,100.0,0.1539568345323741,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172305.26860467892
4036.0,CICS - Ralph Ellison Campus,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2025,82.2,18.6,71.4,,0.0,75.7,4.3,224.0,19.7,,96.9,,,19.2,21.0,84.4,,0.0,41.0,72.2,0.7828371078077657,0.5053128806800504,0.5947474157648664,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172305.26860467892
1747.0,Collins Academy STEAM High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2016,97.6,2.4,72.7,0.0,,80.7,5.4,336.0,23.4,0.3,98.5,0.3,0.6,34.5,21.4,99.4,0.0,,66.9,57.1,0.7582594210265702,0.575559100801645,0.6026948148460517,28000.0,388.0,101.0,23.0,22.0,44.0,11.0,32.0,26.0,0.0,45.0,17.0,15.0,52.0,0.3762886597938144,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142885073
1747.0,Collins Academy STEAM High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2017,98.7,0.0,84.9,0.0,,83.6,0.0,289.0,24.8,0.0,99.3,0.3,0.3,34.6,12.5,99.7,0.0,,75.6,64.3,0.7865127144466507,0.6084814665314048,0.6303904112872264,27292.0,371.0,54.0,29.0,30.0,60.0,0.0,24.0,25.0,8.0,44.0,23.0,14.0,60.0,0.3045822102425876,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142885073
1747.0,Collins Academy STEAM High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2018,68.8,3.8,90.3,3.8,,85.6,0.0,261.0,25.8,,98.1,,,36.8,23.0,98.9,,,,66.0,0.7864616524779631,0.5877897656269258,0.6230274556540557,20417.0,325.0,72.0,29.0,27.0,55.0,0.0,16.0,16.0,8.0,6.0,32.0,7.0,57.0,0.3938461538461538,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142885073
1747.0,Collins Academy STEAM High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2019,78.8,2.0,55.2,0.0,0.0,82.9,5.5,218.0,19.9,,97.2,,2.3,15.6,23.4,96.8,,88.8,,72.7,0.7839074603594075,0.5542569409271805,0.6247704774800023,22566.0,291.0,56.0,26.0,22.0,18.0,0.0,26.0,18.0,31.0,21.0,25.0,6.0,42.0,0.3573883161512027,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142885073
1747.0,Collins Academy STEAM High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2020,39.9,,90.2,,33.0,89.9,10.5,227.0,13.7,,96.5,0.4,3.5,18.5,27.8,97.8,,71.8,,70.8,0.7873785595622814,0.5458890801078016,0.6231312056700935,32383.0,202.0,17.0,16.0,12.0,16.0,0.0,23.0,16.0,27.0,19.0,26.0,0.0,30.0,0.2227722772277227,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142885073
1747.0,Collins Academy STEAM High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2021,81.4,3.3,97.7,0.0,33.0,66.6,3.4,232.0,7.8,,93.1,,5.6,4.3,23.3,98.3,,71.8,,81.8,0.7967067793961019,0.5492514836824691,0.6148661607598671,42656.0,280.0,18.0,43.0,29.0,30.0,0.0,7.0,0.0,26.0,55.0,19.0,16.0,37.0,0.3214285714285714,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142885073
1747.0,Collins Academy STEAM High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2022,80.2,1.8,81.5,1.8,,76.3,,250.0,12.6,,93.6,,5.2,16.8,26.4,94.4,,,,84.8,0.7965876587239,0.5284115178179017,0.6101835313650843,46659.0,278.0,26.0,30.0,26.0,23.0,0.0,14.0,0.0,30.0,69.0,7.0,26.0,27.0,0.2949640287769784,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142885073
1747.0,Collins Academy STEAM High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2023,77.8,0.0,78.7,0.0,33.0,76.8,,219.0,11.5,,94.5,,5.0,17.8,23.7,98.2,,71.8,,84.2,0.7939227726308796,0.5118302351061063,0.6030007625551171,61648.0,304.0,0.0,41.0,23.0,22.0,0.0,13.0,0.0,27.0,77.0,0.0,29.0,72.0,0.2105263157894736,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142885073
1747.0,Collins Academy STEAM High School,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2024,75.2,,74.1,,0.0,75.9,,210.0,17.6,,95.2,,,19.0,22.9,97.6,,0.8,39.3,86.1,0.7885703578630185,0.5226036612987716,0.5984771053748413,51023.0,272.0,0.0,44.0,23.0,31.0,0.0,0.0,0.0,0.0,55.0,8.0,32.0,79.0,0.2463235294117647,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142885073
1747.0,Collins Academy STEAM High School,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2025,66.1,,78.7,,0.0,80.5,,196.0,11.8,,98.0,,,35.2,23.0,97.4,,0.8,48.3,84.4,0.7828371078077657,0.5053128806800504,0.5947474157648664,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142885073
5387.0,Austin College and Career Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2016,100.0,0.0,87.7,0.0,,80.5,5.8,189.0,38.0,0.0,92.6,1.1,6.9,15.9,20.1,98.9,0.0,,44.4,61.2,0.7582594210265702,0.575559100801645,0.6026948148460517,20620.0,1005.0,214.0,150.0,83.0,113.0,70.0,62.0,31.0,0.0,117.0,107.0,27.0,31.0,0.444776119402985,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50854.52946014459
5387.0,Austin College and Career Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2017,100.0,7.2,93.1,2.9,,85.6,3.0,299.0,35.6,0.0,96.3,1.3,3.3,21.1,24.1,98.3,0.0,,78.7,41.0,0.7865127144466507,0.6084814665314048,0.6303904112872264,20092.0,1011.0,210.0,167.0,72.0,168.0,21.0,44.0,15.0,0.0,160.0,82.0,31.0,41.0,0.4441147378832838,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50854.52946014459
5387.0,Austin College and Career Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2018,64.8,2.1,87.5,2.1,,87.1,3.7,214.0,35.0,,96.3,,,22.4,26.6,99.1,,,,51.9,0.7864616524779631,0.5877897656269258,0.6230274556540557,21281.0,902.0,236.0,122.0,48.0,126.0,13.0,23.0,10.0,0.0,167.0,68.0,35.0,54.0,0.4501108647450111,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50854.52946014459
5387.0,Austin College and Career Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2019,94.8,5.6,47.4,1.4,12.0,81.4,15.9,195.0,27.6,,97.4,0.5,1.0,13.8,30.3,93.8,0.5,63.3,,43.3,0.7839074603594075,0.5542569409271805,0.6247704774800023,21106.0,927.0,236.0,141.0,18.0,122.0,22.0,0.0,12.0,0.0,214.0,39.0,36.0,87.0,0.4261057173678533,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50854.52946014459
5387.0,Austin College and Career Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2020,64.5,,54.3,,29.0,82.6,7.1,238.0,28.9,,96.6,0.4,2.1,16.4,28.6,95.4,0.8,45.7,,40.0,0.7873785595622814,0.5458890801078016,0.6231312056700935,22939.0,961.0,205.0,125.0,18.0,135.0,0.0,0.0,7.0,0.0,232.0,6.0,8.0,225.0,0.3621227887617065,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50854.52946014459
5387.0,Austin College and Career Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2021,80.6,1.4,49.5,0.0,29.0,51.9,5.7,233.0,13.6,,96.6,,,6.4,27.0,95.3,,45.7,,47.6,0.7967067793961019,0.5492514836824691,0.6148661607598671,26830.0,1047.0,175.0,117.0,33.0,127.0,37.0,0.0,39.0,27.0,193.0,16.0,34.0,249.0,0.3104106972301815,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50854.52946014459
5387.0,Austin College and Career Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2022,83.8,9.4,54.1,3.8,,67.3,4.6,154.0,37.3,,94.8,,,17.5,32.5,94.2,,,,58.3,0.7965876587239,0.5284115178179017,0.6101835313650843,26300.0,933.0,172.0,174.0,81.0,30.0,78.0,0.0,18.0,41.0,79.0,1.0,38.0,221.0,0.457663451232583,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50854.52946014459
5387.0,Austin College and Career Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2023,83.6,0.0,54.9,0.0,29.0,65.1,6.5,170.0,44.1,,95.3,,,11.2,27.1,88.2,,45.7,,57.1,0.7939227726308796,0.5118302351061063,0.6030007625551171,35047.0,1071.0,146.0,140.0,171.0,75.0,87.0,25.0,16.0,44.0,154.0,3.0,29.0,181.0,0.426704014939309,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50854.52946014459
5387.0,Austin College and Career Academy High School,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2024,84.9,,52.0,,30.0,67.4,10.2,170.0,46.1,,90.0,7.1,10.0,20.6,24.1,84.7,,12.6,27.3,69.2,0.7885703578630185,0.5226036612987716,0.5984771053748413,42677.0,1223.0,52.0,65.0,168.0,66.0,86.0,153.0,111.0,91.0,211.0,7.0,47.0,166.0,0.2330335241210139,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50854.52946014459
5387.0,Austin College and Career Academy High School,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2025,87.4,,54.5,,30.0,67.3,5.7,145.0,39.5,,81.4,,17.2,22.1,17.2,86.2,,12.6,26.2,85.2,0.7828371078077657,0.5053128806800504,0.5947474157648664,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50854.52946014459
6650.0,Orr Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2016,100.0,4.7,42.0,2.0,,74.3,17.2,653.0,101.3,0.0,82.5,6.4,16.7,10.7,34.3,95.9,0.5,,63.8,79.8,0.7582594210265702,0.575559100801645,0.6026948148460517,35528.0,1699.0,333.0,222.0,99.0,200.0,101.0,66.0,39.0,94.0,332.0,82.0,43.0,88.0,0.3849323131253678,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,61813.352650625755
6650.0,Orr Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2017,100.0,2.6,66.3,2.6,,62.1,3.4,379.0,30.3,0.0,82.8,6.1,16.9,14.5,19.3,98.7,0.0,,39.4,75.9,0.7865127144466507,0.6084814665314048,0.6303904112872264,33945.0,1742.0,347.0,197.0,119.0,256.0,129.0,102.0,19.0,79.0,312.0,69.0,44.0,69.0,0.3805970149253731,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,61813.352650625755
6650.0,Orr Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2018,98.8,0.0,65.9,0.0,,73.1,4.0,276.0,30.9,,83.7,5.8,15.9,19.9,18.5,98.6,,,,78.5,0.7864616524779631,0.5877897656269258,0.6230274556540557,35309.0,1779.0,201.0,244.0,115.0,244.0,147.0,79.0,25.0,126.0,438.0,72.0,32.0,56.0,0.3147835862844294,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,61813.352650625755
6650.0,Orr Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2019,100.0,5.5,38.4,1.8,0.0,74.4,16.8,223.0,30.3,,83.9,4.5,13.9,21.1,24.7,92.8,1.8,79.0,,74.1,0.7839074603594075,0.5542569409271805,0.6247704774800023,38603.0,1864.0,213.0,185.0,113.0,162.0,189.0,122.0,17.0,150.0,616.0,47.0,11.0,39.0,0.2741416309012875,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,61813.352650625755
6650.0,Orr Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2020,52.8,,40.9,,1.0,84.2,11.7,230.0,22.8,,90.0,3.0,10.0,27.4,18.3,96.5,,49.3,,71.4,0.7873785595622814,0.5458890801078016,0.6231312056700935,39576.0,1923.0,187.0,165.0,170.0,144.0,131.0,111.0,21.0,225.0,531.0,96.0,50.0,92.0,0.2714508580343214,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,61813.352650625755
